key,occurrences,candidateIds,sourceRecordIds,status
"template:3eso:expresiones-algebraicas:template-1u6u47x","2","[""cand-d914d268-a2b6-5639-a248-c63973a48be3"",""cand-e375e0ae-2ad6-568b-b252-2e3a09ef2ba3""]","[""src-9cdf19db-5d84-5dc6-89d9-14d8f01ebc5d"",""src-38d1acc3-65d7-5c9c-b1d4-6c0fb7116a1f""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:expresiones-algebraicas:template-78yej4","2","[""cand-6609bd6c-bb5e-5b56-80fc-18b3d3d1c718"",""cand-6b0f0b86-0429-5828-9c4e-04bb792d2dbc""]","[""src-108e4200-2fcf-547a-9741-9aa58af056b1"",""src-be099224-1055-5069-aa48-dbf049a94f48""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:expresiones-algebraicas:template-koyzfd","4","[""cand-38333bd1-2fc3-5809-993c-cc48673b4028"",""cand-408ed703-f98b-504d-9777-7d67b876e3eb"",""cand-5a5e4328-0159-5884-88ee-b2c2160fb594"",""cand-dea4ecd8-93e9-57e6-919d-1ea462c391e1""]","[""src-874b9b9e-882b-5b84-8773-4eff45e61b25"",""src-23c7aaf9-5c4c-5e13-b866-335f0b2223ab"",""src-025179b5-a1f2-55ea-b3da-43d9725ee27e"",""src-2bd7922b-2d0c-54bb-8c14-079ec9db84b5""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:expresiones-algebraicas:template-pub2o3","2","[""cand-02987049-e3de-5ede-8f1d-4a89513f00ff"",""cand-41455b27-2ccc-5725-83d2-7d67017931a9""]","[""src-be0c8b48-de6e-5eb8-b6ef-72c6a9983de6"",""src-13d7baa5-410f-56ff-a077-1a31ddae2df3""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:expresiones-algebraicas:template-r8maln","3","[""cand-52cb00fc-d328-5f0d-8385-1d2ed152c133"",""cand-95ae6ec6-cad6-5647-9dca-aa38f84e537e"",""cand-c0d59961-be91-536c-806e-16e66893263f""]","[""src-da68dc7d-a547-52c3-9c88-0195ee59770f"",""src-d3b01045-5649-51b5-8126-c2f8dc25dc51"",""src-3c7777ed-34b1-5b38-9c52-540227d82e67""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:funciones:template-15eiu0a","4","[""cand-12a524d8-ec7b-5e76-8650-56f30b9b8cdc"",""cand-6f443ff8-bdaa-5bd0-8187-a1bd8dcca414"",""cand-80d20c4f-20f4-551d-878c-ea3ef8e4f504"",""cand-a1ccb7fe-1f73-5968-aa8d-af285cebea7a""]","[""src-3333238a-64a1-5365-b82d-1a80969a3a95"",""src-36adf85e-879d-55e6-88bd-172d27b2a1b5"",""src-408c7bc4-4080-5aaa-9820-470b20e0f3f9"",""src-7e54fe3d-d0aa-5134-8de6-0fd294f7df43""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:funciones:template-42v8gn","4","[""cand-4bb529d2-dc1d-5929-9b5b-1a021afcf2be"",""cand-70081464-f142-596e-bb7f-040856839e88"",""cand-885a0f8a-1b89-50f4-a0c5-f919fbeffe28"",""cand-bd63ec36-5147-5fbe-ba5e-e70d8442a792""]","[""src-6e7a021a-3766-5c0f-aa03-6ab56fcdbc8f"",""src-882fb92b-5da9-561b-8d1b-33b377e43932"",""src-6710ec38-779c-5bd7-8da5-fd89c5c59d11"",""src-6fbc669d-005f-56b9-8100-02832999e1ab""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:funciones:template-cyjqe5","2","[""cand-4a4ff5d9-bbfa-5b84-acf4-18d69b637269"",""cand-6f1f7ab3-9563-52ab-8fff-ced83b09aec5""]","[""src-a85aa47d-f6e7-525a-a98c-2d24d8073c49"",""src-30d7d1ce-4778-5e33-920d-8e3332587f47""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:numeros-reales:template-1aruw37","3","[""cand-8208a331-0c3e-5b70-8959-1fd4e9e7f437"",""cand-8ca890c0-8d0e-5d6e-a05b-7eae0c8d688f"",""cand-a30f134c-5b39-508b-a882-e5543053cd79""]","[""src-3c0c4a2c-8196-5ce7-a464-86d1d5a5ba43"",""src-e8795413-c786-59f3-9eb4-fa816a2e2e44"",""src-392be3a9-47b4-5073-bea0-1146ae894b58""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:numeros-reales:template-1clk0es","2","[""cand-5ecab991-513c-5667-98dd-e17ad4bde836"",""cand-d55d771b-6c62-5c53-b3b3-81a8c7425f26""]","[""src-b8db5948-0dab-54fc-ac44-bf32afc78a0b"",""src-b4901da9-5ec7-57a0-aac3-3c48e7d027f8""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:numeros-reales:template-1cvvh31","4","[""cand-30da2185-81c1-581b-88ac-d1c8b10d166a"",""cand-4301a916-4097-5ffd-92f2-67164c0825ef"",""cand-642fb025-0b3c-5ce4-8a97-815d6712dde4"",""cand-979ae663-6621-5a92-b09d-4d1f2ef81095""]","[""src-1b8224a0-4560-57c9-8033-d52457db5d7c"",""src-a61657e9-a0d0-5353-9900-83be2b4e6449"",""src-27993b08-a94c-507c-9868-fcfbb4c18b43"",""src-d8bc8006-14c5-5afb-90ca-1b1d02c5b866""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:numeros-reales:template-1h5my0j","2","[""cand-2ceaa92e-2dd7-583c-8d35-d08fe971e0bb"",""cand-4603c90c-04e9-53e2-86d6-5878e8f8a84a""]","[""src-f0d08d13-cff5-585d-8c3a-95214c8123d0"",""src-4afb8f51-7bba-5e5b-90b5-a5313103ccc1""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:numeros-reales:template-1mst931","2","[""cand-88a9fb54-f580-52b2-8492-2fe46e276bc8"",""cand-c88bfbed-59b9-5b2f-ab21-9da854c0c42b""]","[""src-7344f377-589b-5b61-bf4b-cc9e26220ba2"",""src-b1014438-4c83-5c1c-8063-22d01190edc8""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:numeros-reales:template-1thv9yq","3","[""cand-577dcd27-1f10-513d-becb-f5b5e7dd1b40"",""cand-8b95c650-f548-5d29-9499-20d7a2414a20"",""cand-fcafaf06-ba84-5cfa-a242-c42f4999a879""]","[""src-d033a889-fa8c-5efb-b67f-ccbe80f381fe"",""src-69032141-b417-5ba6-a1db-bec21eb4be58"",""src-b4ac3375-3340-5d51-815d-9444936b13ee""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:numeros-reales:template-1ufrcwq","4","[""cand-0f25dac7-78c7-5e6c-842b-f3b87a48baa4"",""cand-5e82f5cc-002b-5595-932a-102d6a965fdc"",""cand-b28d7d27-8ad3-5295-a88a-c71f65b822b4"",""cand-f5f15e0f-9455-5ea6-9c28-50eaf5a3828d""]","[""src-99c9c61a-9541-5eaa-8a80-5628232ddf96"",""src-8c40f83e-6b8a-5ace-8771-57831a2980b2"",""src-459684fb-576d-56a5-b1cf-f52519e1d73c"",""src-479e810b-2c04-557b-9a4a-58b7f723c87a""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:numeros-reales:template-1y8wcmw","5","[""cand-2a01a759-d16c-57ca-af36-5eca1517da81"",""cand-5ceae1cc-2736-5bcd-810d-89a4ba908320"",""cand-b8781c82-7487-56da-9dd2-7579a81841c6"",""cand-eb9565dd-9983-5a38-a293-0faf386aba67"",""cand-f39c2e6d-8000-5374-a089-406d10cd4efe""]","[""src-5740359d-be6b-5278-ac36-7121020d5b77"",""src-b6250c86-1e96-542a-a8a5-a26e91398939"",""src-26c4f9af-ba8a-5395-891d-0572f69fbf91"",""src-0dec586f-e50c-5f61-b1db-198dbb210434"",""src-57af2d30-e252-535d-aa16-a403f5a85956""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:numeros-reales:template-b98z2b","4","[""cand-157127c6-4f96-5a53-838d-509da16c231b"",""cand-733b7b6b-ad44-5e3c-9671-319cbd714786"",""cand-8053b467-16f8-5b5d-968c-978d9ac188b4"",""cand-ca70b15e-7a7c-5939-8d0e-e5addc87f1c9""]","[""src-b056a607-6aec-57e4-bff3-9428aa3f80a2"",""src-b7843a00-c9d0-55a0-a490-b4fa53db247f"",""src-37bd48d5-78ae-54c1-bfe7-9d27616f4e66"",""src-1a899d6e-bc45-57e9-8e1f-faac5554cfa0""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:numeros-reales:template-qcfo24","3","[""cand-07021c9e-b52c-53e1-b9cf-f2e62933339c"",""cand-18982199-65f8-5202-8a4a-058582cf1428"",""cand-5aae7f50-fb69-51d3-98b9-1c28cf3b6e1f""]","[""src-520fc41c-43ce-5c95-9750-b491030e5a19"",""src-4e2460ca-4bf7-527a-ac15-36983d1c008a"",""src-636fea2a-9cb5-5828-9d6c-48c717091c08""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:potencias-raices:template-111jhnh","3","[""cand-13af8948-d6b5-50bf-9036-4b0aa0120da5"",""cand-3fed9a16-dc89-5d60-b293-f5133f176ef8"",""cand-8bbf8ad9-0e99-59dc-819e-fafad3d910d4""]","[""src-80d62f50-e0d9-541c-a152-7055e36c95eb"",""src-70db57cd-6f19-58a4-8b11-567b5be19272"",""src-6f0f0f4d-0dc5-5b3f-be9d-bd4d6e1d8925""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:potencias-raices:template-155vfxa","2","[""cand-24bebbd5-38cd-5fe5-b518-85160c0ca6cc"",""cand-6543c805-eed5-5e56-968d-5bef015d4b72""]","[""src-a38ee839-5441-52a8-b325-60ea263a0c61"",""src-a3f33fd1-f0b3-593b-97f4-01bfa70ee6fb""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:potencias-raices:template-19rl6oy","2","[""cand-08945780-e7c5-5f5d-99b5-786ed74d4914"",""cand-fe7a4a19-599d-5ae6-b7f5-720e5c7fca45""]","[""src-a8b61fcb-981d-5687-a4a8-3eca10940cb8"",""src-5ff6e382-7aed-516b-9873-778de1921cfc""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:potencias-raices:template-1wccx7m","3","[""cand-08bde41f-eaaf-5d07-980c-42d7a4474c8a"",""cand-15263675-aa99-5651-a5f5-035827c50d1b"",""cand-86f69a58-2b96-5490-8b09-c7c0fa7f1652""]","[""src-397f3954-0f11-5284-b491-c4755ae597e7"",""src-e2574bdb-52c4-5298-8139-74f6c808c451"",""src-d4f2ad20-c6d6-5fdd-8ea6-b2d05b7fa497""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:potencias-raices:template-1wvv9p","4","[""cand-5c8c1323-ea0a-5919-9ac5-ba5879f46d7a"",""cand-614e84e5-7e6b-57d2-87b1-2a980bebd476"",""cand-b9355d5e-bfa5-5238-951e-d84c40bd2826"",""cand-ee247673-7e6f-5dc5-a2b9-c075d4056a5e""]","[""src-67a5c6e6-92a2-5ec6-bf12-aee9b12d8ad5"",""src-b04ca126-1c94-5307-a83e-9ae2e3a57276"",""src-4781c416-1978-5060-bd33-ab1de03c4002"",""src-b44c5822-d637-5aae-895a-84a59d3614ce""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:potencias-raices:template-1xpz1cb","4","[""cand-6188b05c-1bdb-50c7-9615-14f49cc8ef29"",""cand-9b31ea53-2a3d-5529-a11e-5e7f11840363"",""cand-c8c1c3b5-3715-5b36-a639-b8ed6bb32e67"",""cand-ec28d8ee-42d9-5226-98b3-19b379bdbb75""]","[""src-06b2a6f4-9b54-5a9b-8921-044fc79f74d0"",""src-5c9b7a67-dc87-5762-b957-1394fba2b29e"",""src-8c4e15c4-2156-5846-8936-24181f9ff5b6"",""src-66f150cc-4294-51ad-a2e8-305201ee9182""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:potencias-raices:template-9m4gru","3","[""cand-03ce7a54-7c3b-5812-b9fc-a30c9aee0db2"",""cand-4d929e2a-f891-5a30-8511-453db8f75431"",""cand-b6382f11-cab0-5d14-ba38-f26c845245f8""]","[""src-0480d077-c819-5a91-b61e-0f768ee14d88"",""src-362fc541-a3e8-5bc0-9537-1f6b3171897e"",""src-509a95c3-3859-5608-ab95-1cec29829b08""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:potencias-raices:template-cy3weq","3","[""cand-73559453-9892-562a-b8ac-225d03843f9e"",""cand-876cb842-c8a9-5a62-a979-98fbb6d86597"",""cand-c283a292-023d-5fd7-800a-aa2fd6177a54""]","[""src-b48327fd-035d-5a57-823f-a70aebafe103"",""src-93d1ac69-f6b6-5d23-a8b2-8b59968399c7"",""src-45dee0cc-f72b-50e8-abdb-1dea9f4bdcc7""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:potencias-raices:template-jpykyg","2","[""cand-20c96f0e-8f88-581c-9652-d9f49e903093"",""cand-46beb676-a492-5229-81fe-2ffc582ce17a""]","[""src-a1f7543b-29d1-5d0e-a08f-c407288924a7"",""src-827f3aaa-dd4f-53f2-b116-13112d369f22""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:potencias-raices:template-laih5x","4","[""cand-1d2716dc-97f2-5d34-9fdf-f89f6734e2fd"",""cand-9145754b-8d6d-511e-b10a-7e888d4626df"",""cand-a982bbbe-00dd-5f9a-95f6-5675d8be52da"",""cand-b4e7e3a2-47f0-5834-a575-b552b161874f""]","[""src-3abd371e-399f-57f4-9d16-fc67d289d446"",""src-1a770131-03c6-5625-9588-3b36fa954a3e"",""src-62482d56-6df7-5b96-b004-7c1f17891f74"",""src-39e17edf-0311-57c9-a874-921be51eaeff""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:potencias-raices:template-nxsw3j","3","[""cand-0e7e811a-7dd9-5f61-b570-1f1401fb552f"",""cand-17d3f53d-a845-502a-bce6-566bd58cfa84"",""cand-ed9af521-c5d2-5c27-b9e1-23152e13f380""]","[""src-ab24d66f-56cc-5d8d-938c-cb779f8e9239"",""src-85fd42e6-e07f-5281-a41c-e99a9ef7ae38"",""src-8cee81bd-4873-5798-8cd6-ef57dba06447""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:probabilidad:template-1dymd4n","5","[""cand-65f49a64-5006-5636-a6f9-cfe0dcad4426"",""cand-66ea3509-1ee2-5c19-a418-5f198d2d3b55"",""cand-7c3db30a-0c9e-564c-a8e5-d28d808f17db"",""cand-85a26c1e-89de-5644-9e05-20fc5ce29161"",""cand-b61cdf0b-b15b-54b7-99a2-dbe7723d90f2""]","[""src-16e2d44b-485e-5a43-a444-398f514eee20"",""src-db2f8399-ba44-582e-ade9-cd830db12436"",""src-bcf0bd14-e977-583b-97bf-58c6bd4c3a17"",""src-7bada493-5895-5ef5-aecb-1d8083717358"",""src-a83a99cf-535d-5a89-a404-bf01e56c189c""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:probabilidad:template-1hb9x5e","2","[""cand-a24d5f3f-389e-5f26-8cc0-2a3c5d94178e"",""cand-f8c5ae67-2789-58c6-9eab-c78f36e904bd""]","[""src-e635ddc2-a5f7-5342-9cdb-31ec42c65b83"",""src-c5346836-8bd4-5386-8b13-8f74864bc6a9""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:probabilidad:template-1q8sr8l","4","[""cand-303e25f9-98b8-5b19-888a-04832010a41e"",""cand-ef549ec2-51b4-5026-9a9a-84adf94a2c24"",""cand-f60beb78-0469-5c42-8169-ed32200b328e"",""cand-fafb2c30-ff3a-5f4e-b5ef-d20cdd1d308e""]","[""src-6f52645c-3d40-5b42-a48e-9a6129579e00"",""src-6d184ddd-5058-5f2a-baf5-daf88059c8e2"",""src-48cbdd33-bbed-5a5b-98a9-17d0d8ea0422"",""src-87ac1eee-84fd-5707-bd3e-fe7555e7e71f""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:probabilidad:template-1wgglda","7","[""cand-000de040-d5ce-5cda-adca-060c3555f5d5"",""cand-39bd5740-8d59-5228-902a-721e6626fc6e"",""cand-467f02c9-8514-500b-9ae6-821834d3757d"",""cand-57ea6442-e1bf-5c43-b7d2-91c684300d22"",""cand-70ea028c-c675-581e-968d-1711a855d5d7"",""cand-7be0ea69-7ce4-58d1-9cba-8ea60e382922"",""cand-c95e38c2-abf4-51b4-97e0-2e14791801a6""]","[""src-a5ca7ded-5a46-546d-afdb-08204858857f"",""src-80b8096a-05c5-51cd-9858-d284e3dc1e02"",""src-d4b4870b-b888-56fb-9a3b-540571698ca5"",""src-bf162894-be5c-5d86-a2ae-487ea43ccef0"",""src-1b0bfd81-d020-5ec1-9554-f62b05d138df"",""src-cba39298-7eb1-5bad-a1df-177456f5516e"",""src-2a337d19-3dd4-51ff-8eff-3fd5b0387a5f""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:probabilidad:template-3buhml","2","[""cand-2dd25364-c851-5e30-b888-40a99d773d22"",""cand-aaf8ba75-8693-5cc9-b055-e04f27375154""]","[""src-73e1c56f-dc6c-54aa-bc4b-3e4ab2c564f0"",""src-02ebe174-04f0-57df-8e13-f6e7feaeba78""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:probabilidad:template-a83wcc","7","[""cand-030b48a8-e578-5dd8-a9c6-8dd953a42425"",""cand-1a0a404a-0e3f-5d07-9be1-fe9abf942913"",""cand-4149a22b-48d2-5b7e-abdf-a3a41bcc01c8"",""cand-57b2ea4f-d17a-589e-bbf6-876995b7bb81"",""cand-7c770ff2-4ed1-5fa4-980f-af9809372bab"",""cand-d838277c-021d-51d0-880f-9df90e1f2de6"",""cand-f1a8e100-f524-5c7c-869f-acb4cb97b09d""]","[""src-77a14567-fc46-5e68-83af-bf171e3446f6"",""src-9319c0fd-7185-5589-86f9-82ea1dfadd28"",""src-1bbd1f5a-6e85-533a-842f-d1cf3b8b1233"",""src-69930136-f3c1-5fc7-8632-0f151fea550d"",""src-4f3bfd40-5472-5f3c-be5f-f3324b43e43f"",""src-0d67ec02-65a5-50b3-afd3-a4969b504dee"",""src-6b677057-5d28-54a6-b264-4d24bee4c400""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:probabilidad:template-ardv1u","8","[""cand-0aa23189-9908-5f6e-b276-a298f43ab035"",""cand-0f3112e0-6f4a-5ba0-bcee-1658de74a6ca"",""cand-1b9dff51-9845-59d4-9bed-aa0f66c49bd9"",""cand-3a860dcb-cd63-5591-8536-a059f45e7134"",""cand-6f74f6cf-94d3-560b-a444-2783bf6d8a26"",""cand-9b71c842-97d0-5558-bb36-91f730b83e41"",""cand-c7da80b9-3962-5652-a6fb-f6021869aeaf"",""cand-c88acf24-4825-51db-84b9-7f07f6e5ee42""]","[""src-8bf56a2e-1632-5a00-8e7e-255f608a69c7"",""src-d8d21e38-8bfc-55ce-a219-be1b97dd17ba"",""src-4bbcfa5d-0116-58fe-8b58-824fd8709cb6"",""src-6409fb59-a35e-5c05-aea3-adc1a1834bba"",""src-3d06144c-533f-5d5b-bf4f-453df03d92fc"",""src-94ea1546-2b36-58b2-9114-0d886bb7c9c5"",""src-b27d68e9-266d-5917-8387-77f1c0b0bf62"",""src-731e1d07-2c2a-5f7a-bcec-75bfe8615459""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:probabilidad:template-d4uh6l","4","[""cand-1b8894eb-775e-52b5-a808-533d353d1b13"",""cand-805464ee-7f2d-532a-9155-04d384b8d684"",""cand-8364e2c5-d471-5c8a-9171-cc9a0e97fa12"",""cand-a1a65ec6-b4e2-5806-bd03-e7b5ee1fe645""]","[""src-dd02faca-262a-51f6-8add-677f40fc51cf"",""src-30d87d78-3151-5b09-bcaf-3b4268368c7e"",""src-b8161b16-4ce0-5502-9b6a-ab2172e4f80a"",""src-60238610-2367-5170-8118-3b212e25e841""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:probabilidad:template-f1ckzb","2","[""cand-44e697fb-36ac-590c-a62c-94370f7b5cc7"",""cand-b2d46835-d46c-5396-b163-64cfa70221fc""]","[""src-47106c27-c496-5e9a-8893-07453171d01f"",""src-717c8a43-901d-57f8-b089-3cc394775ca7""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:probabilidad:template-j36hyl","4","[""cand-0f20b64c-9c6a-5844-bc97-202d8e94e6fb"",""cand-a37d50fd-b7cd-5719-a9ae-f170b4099a7e"",""cand-a49e8bed-94e1-5529-b31c-077553f632c0"",""cand-c62ee7e8-04e0-5608-a0f6-52318161544f""]","[""src-0f2f02e9-9a16-537c-95ab-51582cae995e"",""src-b3804835-544c-5b29-8b32-aabbb8f3f9d3"",""src-9c8ba12e-6d24-5f7f-aaae-7e9bc7b1215e"",""src-0ae2747d-61dc-59b3-b3a8-bb54b57c4533""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:probabilidad:template-ln267l","4","[""cand-29147d9c-95c6-53a0-87b8-9b814909be55"",""cand-b36ddfb1-c551-520f-af18-4c750038aaf6"",""cand-d20f2160-6e4a-5288-ba50-f5edbad0583a"",""cand-da13aea3-470d-543c-b629-30571deb73c1""]","[""src-2a51815f-6033-541f-be9a-669479a814c5"",""src-4c241600-585c-53d4-b95d-44523f7bf64a"",""src-ba8f3672-8206-5c1a-a5c0-a483fb4d7541"",""src-4dfbe849-376f-5c88-92a5-5c5e00960897""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:probabilidad:template-p5tl8e","2","[""cand-2040dff1-c270-5759-84e2-f05d4d9fb74a"",""cand-fd737178-4be9-5f64-9e61-b6134072aaea""]","[""src-fea4d5e5-ea63-521f-8e0d-d6d69d289f3e"",""src-5b66c10e-c007-5102-88d9-045906a501db""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:proporcionalidad:template-19so7s","2","[""cand-bcbe767e-fd9a-51e4-bd49-ff8ef12e0e3c"",""cand-c26dd962-7a25-5676-8092-a1bfb1b4d9ec""]","[""src-9cf68590-0930-538f-9358-4f12724360f8"",""src-d4aee040-0a6e-55d1-9f13-4f84315f5ebc""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:proporcionalidad:template-npac3g","2","[""cand-4ca504fb-9ac8-59fb-a0bb-8524bbe8524a"",""cand-caf83841-09e1-570f-af65-068ee74f6307""]","[""src-ff1a4735-e7d3-59bd-bcaa-057956e7e5e1"",""src-080847f0-974e-5667-9aef-6b5aa9f65901""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:sucesiones:template-13n5ed4","2","[""cand-37bddd23-72e1-596b-b377-c5243d00e8cf"",""cand-ced7121f-0025-5757-8866-d5251c7a2026""]","[""src-3448a602-4466-5b86-be06-64fbafc66f34"",""src-e4bf8c17-fe5b-5ef5-8bcc-809935bf23e6""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:sucesiones:template-164vr3t","2","[""cand-2c4f854a-86ec-5d75-9a6d-f0888ae194fb"",""cand-3175a665-0537-54ce-af2d-dd4ce8777c3e""]","[""src-a7b4b814-224d-55b1-84e0-e322a7941e5b"",""src-bb63d538-18c7-5dfd-9116-f1d91862634c""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:sucesiones:template-1q5sduu","2","[""cand-62189e19-eb03-5fa2-87c1-4b2dac04cd54"",""cand-991bed7c-43ad-59b4-a054-021a63af33b0""]","[""src-f79e7519-d34d-51b1-a6f0-cf010ebb27c7"",""src-b97f5bd0-7981-595a-b6f7-597eef3542d6""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:sucesiones:template-82ntnn","4","[""cand-0d3b43ba-4864-5dc5-b10d-c033d0939010"",""cand-0f873fdb-e559-5cec-82a9-ca896c091fac"",""cand-b90c1887-20f3-5f4b-a69f-dbbc805a81ce"",""cand-fe086673-48e6-5b14-be43-0df3a2f84f92""]","[""src-75a3586e-ff43-56e5-b0f5-6077d47fcc0f"",""src-869c03d5-189e-566a-aa17-ec3ac2b498d0"",""src-4ec4e48e-ffd3-50c8-a533-bfdddd7c8d7d"",""src-f749221c-8926-5a22-9d53-c5202d2f7929""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:sucesiones:template-9lnpdr","3","[""cand-08c2260a-6bf9-59d4-85ff-bbba09e5cf4d"",""cand-2ee93cbc-31f7-56c7-81b8-f5eb541878d0"",""cand-c3561ad1-ea0a-5905-a482-1430576e8e38""]","[""src-dc7c70ce-3c70-5fcd-badd-ed0f12af80a2"",""src-2e21e0b2-ca8c-5766-aace-d85d529e0760"",""src-7c68e5eb-7118-5b56-aad9-3de0491df4d6""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:sucesiones:template-dj8g1c","4","[""cand-2df059f2-922c-505b-b2bb-162f4f8d9222"",""cand-8183ec46-d438-54d4-b7d0-0bb3f9825651"",""cand-8ed85877-f569-59d7-95b0-d2789dd0415c"",""cand-ac677ead-3659-5c13-84db-560ae531777a""]","[""src-242cac10-e51d-5a41-ba61-7d3ccccdd226"",""src-ad1e0c2d-20de-5520-bdb5-22d95720897c"",""src-09c5b0dd-0d06-5a6a-beb0-f9d08c9be712"",""src-e75a7d1c-4e83-5cf5-a4a3-7202c27d4ff4""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:sucesiones:template-j04qp0","4","[""cand-11ce4ec5-a756-5f92-9f00-fde3696a3f8d"",""cand-4aae1c61-4031-5803-b9ce-221eb3113167"",""cand-51882061-c0fb-50f8-8db4-51f6ad96ebfe"",""cand-777da7c4-4bbb-5ea7-9f74-010e83144e8e""]","[""src-06c58145-4036-5097-9104-ac9953b2b803"",""src-e4d5b813-a351-5e86-9066-fa806ed77883"",""src-998aa966-0111-5d45-97e7-08d9690fe3fe"",""src-14bef79a-048f-56c3-8dbb-4c76e7fd8d02""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:sucesiones:template-mrdbqs","4","[""cand-39800fdb-87b3-5295-a8b2-6527df67f8c3"",""cand-51eee247-cb62-52c7-8d10-82549154a436"",""cand-9bb04084-1b8a-5610-a06c-488bc3fc7387"",""cand-ebaf4606-cea4-5c47-8309-e720400a0974""]","[""src-584f940c-a318-5b31-bde9-15cac8ec3bf2"",""src-ef4b4333-7a0a-5334-ba06-a67f4ad203fe"",""src-a6e90ee0-f19d-568d-ae63-9088a3d02b51"",""src-4a3a7119-a40f-51d6-898c-4c314d505ffb""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:sucesiones:template-nf7oiy","2","[""cand-50106e03-f19b-5436-894a-101ce5d6af3e"",""cand-ec6944e5-19a6-546d-9b80-2a503f4e9f0a""]","[""src-05d89316-6b60-536f-9d2f-83ba5dc10b9d"",""src-7f696ebf-5296-566b-88f5-631e82c89549""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:3eso:sucesiones:template-o4luzl","2","[""cand-4f550ecf-2ec4-5d91-aa9e-d98f37088066"",""cand-e27f9ba2-f6b9-5223-ae7a-e8213b9c6e62""]","[""src-ccfdd580-d270-5dd1-8632-eeede1fb9721"",""src-5364628e-3c4b-58d0-b412-78531c83b2fd""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-a:areas-cuerpos-geometricos:template-115vglj","3","[""cand-9b76b5e0-9844-5e4a-9dee-9b7bb13b23aa"",""cand-d86ab5f5-a613-5062-b5ed-bb5b505f19e6"",""cand-e65b960b-bc08-569d-948d-399f000021f4""]","[""src-19fff0e7-8e7f-50be-afe2-cdd011997b1f"",""src-23e0ac14-c77b-5e77-96ac-45e764e4e533"",""src-29a8e4e3-3be2-51f6-b600-c7a515deef10""]","MATHEMATICAL_REVIEW_REQUIRED"
